Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
130,US-0479,2020-04-10,2020-04-15,Standard Class,CG-00386,Customer 386,Corporate,United States,Connecticut,Connecticut,49117,East,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,672.4,2,0.3,69.6
131,US-0479,2020-04-10,2020-04-15,Standard Class,CG-00386,Customer 386,Corporate,United States,Connecticut,Connecticut,97424,East,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,31.62,1,0.0,15.29
132,US-0502,2020-04-13,2020-04-18,Standard Class,CG-00111,Customer 111,Corporate,United States,California,California,87693,West,FUR-OFF-0044,Office Supplies,Fasteners,Fasteners Model 4,7.81,1,0.15,0.53
133,US-0836,2020-04-16,2020-04-19,Second Class,CG-00243,Customer 243,Consumer,United States,Michigan,Michigan,71220,Central,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,15.23,2,0.1,3.99
134,US-0836,2020-04-16,2020-04-19,Second Class,CG-00243,Customer 243,Consumer,United States,Michigan,Michigan,42102,Central,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,27.64,1,0.0,3.94
135,US-0836,2020-04-16,2020-04-19,Second Class,CG-00243,Customer 243,Consumer,United States,Michigan,Michigan,87677,Central,FUR-TEC-0066,Technology,Accessories,Accessories Model 1,167.38,1,0.0,72.89
136,US-0836,2020-04-16,2020-04-19,Second Class,CG-00243,Customer 243,Consumer,United States,Michigan,Michigan,40973,Central,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,1399.26,2,0.0,254.63
137,US-0741,2020-04-18,2020-04-20,Same Day,CG-00255,Customer 255,Consumer,United States,Oregon,Oregon,25765,West,FUR-TEC-0080,Technology,Machines,Machines Model 5,872.04,2,0.0,130.58
138,US-0389,2020-04-20,2020-04-24,Second Class,CG-00350,Customer 350,Corporate,United States,Colorado,Colorado,55519,West,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,61.74,2,0.15,8.08
139,US-0452,2020-04-21,2020-04-28,Standard Class,CG-00267,Customer 267,Corporate,United States,Ohio,Ohio,53499,Central,FUR-TEC-0067,Technology,Accessories,Accessories Model 2,101.74,2,0.0,50.75
140,US-0471,2020-04-21,2020-04-22,First Class,CG-00264,Customer 264,Consumer,United States,Massachusetts,Massachusetts,75622,East,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,75.76,2,0.0,13.03
141,US-0452,2020-04-21,2020-04-28,Standard Class,CG-00267,Customer 267,Corporate,United States,Ohio,Ohio,37770,Central,FUR-OFF-0026,Office Supplies,Art,Art Model 1,34.28,1,0.15,10.43
142,US-0572,2020-04-21,2020-04-22,First Class,CG-00258,Customer 258,Home Office,United States,Indiana,Indiana,60768,Central,FUR-TEC-0074,Technology,Copiers,Copiers Model 4,8339.15,2,0.0,1898.35
143,US-0452,2020-04-21,2020-04-28,Standard Class,CG-00267,Customer 267,Corporate,United States,Ohio,Ohio,49992,Central,FUR-TEC-0080,Technology,Machines,Machines Model 5,436.02,1,0.0,76.09
144,US-0452,2020-04-21,2020-04-28,Standard Class,CG-00267,Customer 267,Corporate,United States,Ohio,Ohio,11800,Central,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,20.74,4,0.05,6.08
145,US-0321,2020-04-25,2020-04-30,Standard Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,57013,Central,FUR-TEC-0084,Technology,Phones,Phones Model 4,331.14,3,0.0,42.68
146,US-0321,2020-04-25,2020-04-30,Standard Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,36738,Central,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,611.03,2,0.1,-14.78
147,US-0321,2020-04-25,2020-04-30,Standard Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,18130,Central,FUR-OFF-0051,Office Supplies,Paper,Paper Model 1,77.87,2,0.0,26.86
148,US-0321,2020-04-25,2020-04-30,Standard Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,90754,Central,FUR-OFF-0021,Office Supplies,Appliances,Appliances Model 1,1136.27,3,0.0,331.12
149,US-0127,2020-04-25,2020-05-01,Standard Class,CG-00306,Customer 306,Consumer,United States,California,California,51799,West,FUR-OFF-0022,Office Supplies,Appliances,Appliances Model 2,372.34,4,0.15,51.03
150,US-0321,2020-04-25,2020-04-30,Standard Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,39400,Central,FUR-TEC-0074,Technology,Copiers,Copiers Model 4,13342.64,4,0.2,3297.21
151,US-0483,2020-04-29,2020-05-06,Standard Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,73394,West,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,72.64,2,0.0,5.7
152,US-0483,2020-04-29,2020-05-06,Standard Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,44034,West,FUR-OFF-0028,Office Supplies,Art,Art Model 3,53.47,2,0.05,8.8
153,US-0483,2020-04-29,2020-05-06,Standard Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,56380,West,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,9.28,2,0.15,1.93
154,US-0483,2020-04-29,2020-05-06,Standard Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,83745,West,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,128.8,4,0.15,10.81
155,US-0483,2020-04-29,2020-05-06,Standard Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,47642,West,FUR-OFF-0061,Office Supplies,Supplies,Supplies Model 1,27.9,3,0.15,9.61
156,US-0609,2020-04-29,2020-05-05,Standard Class,CG-00280,Customer 280,Corporate,United States,Colorado,Colorado,16932,West,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,392.8,1,0.0,20.11
157,US-0609,2020-04-29,2020-05-05,Standard Class,CG-00280,Customer 280,Corporate,United States,Colorado,Colorado,16385,West,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,143.95,4,0.05,38.85
158,US-0609,2020-04-29,2020-05-05,Standard Class,CG-00280,Customer 280,Corporate,United States,Colorado,Colorado,93394,West,FUR-FUR-0011,Furniture,Tables,Tables Model 1,150.47,1,0.2,30.36
159,US-0141,2020-05-03,2020-05-08,Second Class,CG-00313,Customer 313,Corporate,United States,Washington,Washington,12061,West,FUR-OFF-0030,Office Supplies,Art,Art Model 5,25.52,4,0.1,6.65
160,US-0141,2020-05-03,2020-05-08,Second Class,CG-00313,Customer 313,Corporate,United States,Washington,Washington,63914,West,FUR-OFF-0064,Office Supplies,Supplies,Supplies Model 4,8.67,1,0.15,2.86
161,US-0141,2020-05-03,2020-05-08,Second Class,CG-00313,Customer 313,Corporate,United States,Washington,Washington,46010,West,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,274.96,1,0.3,-15.22
162,US-0141,2020-05-03,2020-05-08,Second Class,CG-00313,Customer 313,Corporate,United States,Washington,Washington,12246,West,FUR-OFF-0027,Office Supplies,Art,Art Model 2,26.57,2,0.05,8.56
163,US-0705,2020-05-04,2020-05-08,Second Class,CG-00006,Customer 6,Home Office,United States,Massachusetts,Massachusetts,25327,East,FUR-OFF-0037,Office Supplies,Envelopes,Envelopes Model 2,10.73,2,0.1,2.13
164,US-0705,2020-05-04,2020-05-08,Second Class,CG-00006,Customer 6,Home Office,United States,Massachusetts,Massachusetts,94974,East,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,26.46,2,0.05,7.19
165,US-0256,2020-05-06,2020-05-13,Standard Class,CG-00353,Customer 353,Corporate,United States,Arizona,Arizona,39820,West,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,12.93,2,0.15,1.67
166,US-0256,2020-05-06,2020-05-13,Standard Class,CG-00353,Customer 353,Corporate,United States,Arizona,Arizona,80968,West,FUR-OFF-0041,Office Supplies,Fasteners,Fasteners Model 1,1.99,1,0.05,0.27
167,US-0226,2020-05-06,2020-05-07,First Class,CG-00375,Customer 375,Corporate,United States,Wisconsin,Wisconsin,99952,Central,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,13.56,3,0.05,4.33
168,US-0117,2020-05-06,2020-05-09,First Class,CG-00375,Customer 375,Corporate,United States,Wisconsin,Wisconsin,53007,Central,FUR-OFF-0062,Office Supplies,Supplies,Supplies Model 2,16.48,2,0.0,5.74
169,US-0980,2020-05-07,2020-05-08,Same Day,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,99610,West,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,242.64,1,0.0,112.12
170,US-1085,2020-05-07,2020-05-12,Standard Class,CG-00287,Customer 287,Consumer,United States,Washington,Washington,14634,West,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,32.99,2,0.15,4.02
171,US-1085,2020-05-07,2020-05-12,Standard Class,CG-00287,Customer 287,Consumer,United States,Washington,Washington,64557,West,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,39.28,1,0.0,12.29
172,US-1085,2020-05-07,2020-05-12,Standard Class,CG-00287,Customer 287,Consumer,United States,Washington,Washington,20563,West,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,839.76,2,0.2,315.84
173,US-0980,2020-05-07,2020-05-08,Same Day,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,17088,West,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,2624.25,5,0.0,760.09
174,US-0980,2020-05-07,2020-05-08,Same Day,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,93320,West,FUR-TEC-0085,Technology,Phones,Phones Model 5,690.87,2,0.0,95.41
175,US-0711,2020-05-10,2020-05-15,Standard Class,CG-00078,Customer 78,Consumer,United States,Florida,Florida,73748,South,FUR-OFF-0036,Office Supplies,Envelopes,Envelopes Model 1,12.51,1,0.0,4.21
176,US-0711,2020-05-10,2020-05-15,Standard Class,CG-00078,Customer 78,Consumer,United States,Florida,Florida,56562,South,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,296.2,1,0.0,118.65
177,US-0812,2020-05-11,2020-05-14,First Class,CG-00291,Customer 291,Consumer,United States,Georgia,Georgia,15122,South,FUR-OFF-0029,Office Supplies,Art,Art Model 4,53.82,2,0.15,18.04
178,US-0812,2020-05-11,2020-05-14,First Class,CG-00291,Customer 291,Consumer,United States,Georgia,Georgia,74350,South,FUR-FUR-0012,Furniture,Tables,Tables Model 2,2722.07,2,0.3,25.48
179,US-0812,2020-05-11,2020-05-14,First Class,CG-00291,Customer 291,Consumer,United States,Georgia,Georgia,94711,South,FUR-TEC-0080,Technology,Machines,Machines Model 5,1308.06,3,0.0,582.71
180,US-0765,2020-05-13,2020-05-20,Standard Class,CG-00139,Customer 139,Consumer,United States,Massachusetts,Massachusetts,35146,East,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,507.4,4,0.1,22.78
181,US-0765,2020-05-13,2020-05-20,Standard Class,CG-00139,Customer 139,Consumer,United States,Massachusetts,Massachusetts,98832,East,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,34.08,3,0.0,8.57
182,US-0765,2020-05-13,2020-05-20,Standard Class,CG-00139,Customer 139,Consumer,United States,Massachusetts,Massachusetts,99218,East,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,2.49,2,0.05,0.55
183,US-0468,2020-05-15,2020-05-21,Standard Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,63066,South,FUR-FUR-0013,Furniture,Tables,Tables Model 3,5408.06,4,0.2,31.23
184,US-0468,2020-05-15,2020-05-21,Standard Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,59856,South,FUR-OFF-0028,Office Supplies,Art,Art Model 3,71.76,3,0.15,9.62
185,US-0468,2020-05-15,2020-05-21,Standard Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,69971,South,FUR-OFF-0063,Office Supplies,Supplies,Supplies Model 3,40.02,2,0.05,7.77
186,US-0463,2020-05-18,2020-05-23,Second Class,CG-00353,Customer 353,Corporate,United States,Arizona,Arizona,13864,West,FUR-OFF-0037,Office Supplies,Envelopes,Envelopes Model 2,5.96,1,0.0,1.89
187,US-1073,2020-05-19,2020-05-21,Same Day,CG-00295,Customer 295,Home Office,United States,Minnesota,Minnesota,96372,Central,FUR-FUR-0007,Furniture,Chairs,Chairs Model 2,327.47,5,0.3,-29.64
188,US-0329,2020-05-19,2020-05-20,First Class,CG-00152,Customer 152,Home Office,United States,Ohio,Ohio,55796,Central,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,15.21,2,0.0,3.57
189,US-0009,2020-05-20,2020-05-23,First Class,CG-00284,Customer 284,Home Office,United States,Colorado,Colorado,53064,West,FUR-TEC-0079,Technology,Machines,Machines Model 4,1139.55,1,0.0,151.46
190,US-0981,2020-05-21,2020-05-26,Standard Class,CG-00220,Customer 220,Consumer,United States,Utah,Utah,78783,West,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,171.25,3,0.2,29.4
191,US-0512,2020-05-22,2020-05-27,Second Class,CG-00014,Customer 14,Home Office,United States,Illinois,Illinois,21866,Central,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,281.89,2,0.0,39.64
192,US-0512,2020-05-22,2020-05-27,Second Class,CG-00014,Customer 14,Home Office,United States,Illinois,Illinois,52914,Central,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,29.42,3,0.1,3.89
193,US-0624,2020-05-22,2020-05-24,First Class,CG-00388,Customer 388,Corporate,United States,Oregon,Oregon,87405,West,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,26.16,1,0.1,3.16
194,US-0512,2020-05-22,2020-05-27,Second Class,CG-00014,Customer 14,Home Office,United States,Illinois,Illinois,86122,Central,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,238.83,1,0.0,24.02
195,US-0624,2020-05-22,2020-05-24,First Class,CG-00388,Customer 388,Corporate,United States,Oregon,Oregon,98363,West,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,392.8,1,0.0,9.12
196,US-0624,2020-05-22,2020-05-24,First Class,CG-00388,Customer 388,Corporate,United States,Oregon,Oregon,61952,West,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,210.38,2,0.0,4.44
197,US-0624,2020-05-22,2020-05-24,First Class,CG-00388,Customer 388,Corporate,United States,Oregon,Oregon,25626,West,FUR-TEC-0067,Technology,Accessories,Accessories Model 2,101.74,2,0.0,18.33
198,US-0849,2020-05-23,2020-05-25,First Class,CG-00161,Customer 161,Consumer,United States,Minnesota,Minnesota,27607,Central,FUR-OFF-0051,Office Supplies,Paper,Paper Model 1,38.94,1,0.0,10.18
199,US-0849,2020-05-23,2020-05-25,First Class,CG-00161,Customer 161,Consumer,United States,Minnesota,Minnesota,32365,Central,FUR-TEC-0084,Technology,Phones,Phones Model 4,198.68,2,0.1,56.24
200,US-0891,2020-05-24,2020-05-28,Second Class,CG-00387,Customer 387,Home Office,United States,New York,New York,59668,East,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,5.89,5,0.1,0.92
201,US-0891,2020-05-24,2020-05-28,Second Class,CG-00387,Customer 387,Home Office,United States,New York,New York,89291,East,FUR-TEC-0081,Technology,Phones,Phones Model 1,1391.92,2,0.2,417.2
202,US-0891,2020-05-24,2020-05-28,Second Class,CG-00387,Customer 387,Home Office,United States,New York,New York,58777,East,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,499.63,2,0.0,-9.33
203,US-0891,2020-05-24,2020-05-28,Second Class,CG-00387,Customer 387,Home Office,United States,New York,New York,51465,East,FUR-OFF-0041,Office Supplies,Fasteners,Fasteners Model 1,2.1,1,0.0,0.12
204,US-0891,2020-05-24,2020-05-28,Second Class,CG-00387,Customer 387,Home Office,United States,New York,New York,42440,East,FUR-OFF-0028,Office Supplies,Art,Art Model 3,23.92,1,0.15,3.85
205,US-0196,2020-05-25,2020-05-30,Standard Class,CG-00325,Customer 325,Consumer,United States,Texas,Texas,58177,South,FUR-OFF-0041,Office Supplies,Fasteners,Fasteners Model 1,1.99,1,0.05,0.19
206,US-0196,2020-05-25,2020-05-30,Standard Class,CG-00325,Customer 325,Consumer,United States,Texas,Texas,60164,South,FUR-OFF-0023,Office Supplies,Appliances,Appliances Model 3,786.09,4,0.0,168.25
207,US-0431,2020-05-25,2020-05-30,Standard Class,CG-00310,Customer 310,Corporate,United States,Tennessee,Tennessee,71349,South,FUR-OFF-0026,Office Supplies,Art,Art Model 1,161.33,4,0.0,39.67
208,US-0431,2020-05-25,2020-05-30,Standard Class,CG-00310,Customer 310,Corporate,United States,Tennessee,Tennessee,57307,South,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,1502.51,3,0.0,131.46
209,US-0871,2020-05-27,2020-05-31,Second Class,CG-00105,Customer 105,Consumer,United States,Colorado,Colorado,61612,West,FUR-FUR-0020,Furniture,Furnishings,Furnishings Model 5,284.32,4,0.3,-22.77
210,US-0121,2020-05-29,2020-06-04,Standard Class,CG-00186,Customer 186,Home Office,United States,New Jersey,New Jersey,14159,East,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,34.25,5,0.1,7.35
211,US-0121,2020-05-29,2020-06-04,Standard Class,CG-00186,Customer 186,Home Office,United States,New Jersey,New Jersey,19046,East,FUR-TEC-0077,Technology,Machines,Machines Model 2,4673.37,2,0.0,763.61
212,US-0337,2020-05-30,2020-06-05,Standard Class,CG-00378,Customer 378,Consumer,United States,North Carolina,North Carolina,92603,South,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,429.89,2,0.1,89.33
213,US-0337,2020-05-30,2020-06-05,Standard Class,CG-00378,Customer 378,Consumer,United States,North Carolina,North Carolina,43901,South,FUR-OFF-0062,Office Supplies,Supplies,Supplies Model 2,16.48,2,0.0,3.1
214,US-0889,2020-06-01,2020-06-05,Second Class,CG-00105,Customer 105,Consumer,United States,Colorado,Colorado,69777,West,FUR-FUR-0014,Furniture,Tables,Tables Model 4,1737.05,4,0.2,331.71
215,US-1027,2020-06-02,2020-06-02,Same Day,CG-00385,Customer 385,Home Office,United States,Ohio,Ohio,60470,Central,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,65.37,2,0.1,7.11
216,US-0945,2020-06-05,2020-06-08,Second Class,CG-00284,Customer 284,Home Office,United States,Colorado,Colorado,15681,West,FUR-FUR-0007,Furniture,Chairs,Chairs Model 2,374.25,4,0.0,86.38
217,US-0211,2020-06-06,2020-06-11,Second Class,CG-00117,Customer 117,Home Office,United States,Wisconsin,Wisconsin,31873,Central,FUR-OFF-0059,Office Supplies,Storage,Storage Model 4,23.92,2,0.15,1.84
218,US-0530,2020-06-06,2020-06-08,First Class,CG-00004,Customer 4,Corporate,United States,Colorado,Colorado,43679,West,FUR-OFF-0026,Office Supplies,Art,Art Model 1,76.63,2,0.05,23.52
219,US-0960,2020-06-07,2020-06-09,First Class,CG-00048,Customer 48,Corporate,United States,Minnesota,Minnesota,59868,Central,FUR-OFF-0049,Office Supplies,Labels,Labels Model 4,21.31,2,0.1,4.06
220,US-0892,2020-06-07,2020-06-14,Standard Class,CG-00352,Customer 352,Consumer,United States,Tennessee,Tennessee,53169,South,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,1399.26,2,0.0,184.45
221,US-0899,2020-06-11,2020-06-16,Standard Class,CG-00307,Customer 307,Corporate,United States,Utah,Utah,65572,West,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,749.45,3,0.0,119.11
222,US-0899,2020-06-11,2020-06-16,Standard Class,CG-00307,Customer 307,Corporate,United States,Utah,Utah,21086,West,FUR-TEC-0085,Technology,Phones,Phones Model 5,345.43,1,0.0,162.17
223,US-0899,2020-06-11,2020-06-16,Standard Class,CG-00307,Customer 307,Corporate,United States,Utah,Utah,74598,West,FUR-FUR-0012,Furniture,Tables,Tables Model 2,4083.1,3,0.3,138.62
224,US-0899,2020-06-11,2020-06-16,Standard Class,CG-00307,Customer 307,Corporate,United States,Utah,Utah,72869,West,FUR-OFF-0050,Office Supplies,Labels,Labels Model 5,10.65,2,0.0,1.69
225,US-0123,2020-06-13,2020-06-16,First Class,CG-00276,Customer 276,Corporate,United States,Arizona,Arizona,25549,West,FUR-OFF-0063,Office Supplies,Supplies,Supplies Model 3,20.01,1,0.05,5.6
226,US-0123,2020-06-13,2020-06-16,First Class,CG-00276,Customer 276,Corporate,United States,Arizona,Arizona,61518,West,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,6.47,1,0.15,1.94
227,US-0123,2020-06-13,2020-06-16,First Class,CG-00276,Customer 276,Corporate,United States,Arizona,Arizona,10455,West,FUR-TEC-0081,Technology,Phones,Phones Model 1,1739.9,2,0.0,593.47
228,US-0932,2020-06-19,2020-06-21,Same Day,CG-00249,Customer 249,Corporate,United States,Michigan,Michigan,48652,Central,FUR-TEC-0074,Technology,Copiers,Copiers Model 4,3335.66,1,0.2,1498.88
229,US-0695,2020-06-19,2020-06-24,Second Class,CG-00148,Customer 148,Corporate,United States,Illinois,Illinois,97852,Central,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,944.73,2,0.1,128.58
230,US-0890,2020-06-19,2020-06-21,Same Day,CG-00109,Customer 109,Home Office,United States,Florida,Florida,36707,South,FUR-OFF-0041,Office Supplies,Fasteners,Fasteners Model 1,3.57,2,0.15,0.61
231,US-1006,2020-06-19,2020-06-20,First Class,CG-00385,Customer 385,Home Office,United States,Ohio,Ohio,55685,Central,FUR-FUR-0007,Furniture,Chairs,Chairs Model 2,187.13,2,0.0,29.31
232,US-0952,2020-06-20,2020-06-24,Second Class,CG-00330,Customer 330,Home Office,United States,New Jersey,New Jersey,21436,East,FUR-OFF-0041,Office Supplies,Fasteners,Fasteners Model 1,6.3,3,0.0,0.37
