Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Order Month Name,Order Day of Week,Order Day Name,Processing Days,Is Profitable,Discount Tier,Profit Margin
99,US-0223,2020-03-23,2020-03-29,Standard Class,CG-00030,Customer 30,Consumer,United States,Pennsylvania,Pennsylvania,61936,East,FUR-TEC-0080,Technology,Machines,Machines Model 5,1308.06,3,0.0,264.61,2020,3,1,Mar,0,Monday,6,True,No Discount,20.23
100,US-0681,2020-03-24,2020-03-29,Second Class,CG-00146,Customer 146,Consumer,United States,Massachusetts,Massachusetts,36703,East,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,140.94,1,0.0,20.62,2020,3,1,Mar,1,Tuesday,5,True,No Discount,14.63
101,US-0681,2020-03-24,2020-03-29,Second Class,CG-00146,Customer 146,Consumer,United States,Massachusetts,Massachusetts,29405,East,FUR-OFF-0022,Office Supplies,Appliances,Appliances Model 2,219.02,2,0.0,68.31,2020,3,1,Mar,1,Tuesday,5,True,No Discount,31.19
102,US-0782,2020-03-27,2020-03-30,Second Class,CG-00330,Customer 330,Home Office,United States,New Jersey,New Jersey,91778,East,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,34.93,2,0.1,2.54,2020,3,1,Mar,4,Friday,3,True,Low (0-10%),7.27
103,US-0782,2020-03-27,2020-03-30,Second Class,CG-00330,Customer 330,Home Office,United States,New Jersey,New Jersey,53452,East,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,218.37,1,0.1,97.78,2020,3,1,Mar,4,Friday,3,True,Low (0-10%),44.78
104,US-0616,2020-03-29,2020-04-05,Standard Class,CG-00203,Customer 203,Corporate,United States,Texas,Texas,88878,South,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,105.19,1,0.0,12.9,2020,3,1,Mar,6,Sunday,7,True,No Discount,12.26
105,US-0568,2020-03-29,2020-04-04,Standard Class,CG-00168,Customer 168,Home Office,United States,Indiana,Indiana,90847,Central,FUR-FUR-0014,Furniture,Tables,Tables Model 4,977.09,2,0.1,-33.06,2020,3,1,Mar,6,Sunday,6,False,Low (0-10%),-3.38
106,US-0218,2020-03-30,2020-04-01,Same Day,CG-00089,Customer 89,Consumer,United States,California,California,21128,West,FUR-TEC-0074,Technology,Copiers,Copiers Model 4,15010.48,4,0.1,3177.7,2020,3,1,Mar,0,Monday,2,True,Low (0-10%),21.17
107,US-0940,2020-03-30,2020-04-04,Standard Class,CG-00177,Customer 177,Consumer,United States,New York,New York,11769,East,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,1626.95,4,0.3,43.23,2020,3,1,Mar,0,Monday,5,True,Medium (10-30%),2.66
108,US-0577,2020-03-31,2020-04-06,Standard Class,CG-00134,Customer 134,Consumer,United States,New Jersey,New Jersey,69302,East,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,339.46,1,0.0,47.78,2020,3,1,Mar,1,Tuesday,6,True,No Discount,14.08
109,US-0064,2020-03-31,2020-04-06,Standard Class,CG-00123,Customer 123,Consumer,United States,Pennsylvania,Pennsylvania,18270,East,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,58.14,2,0.0,18.36,2020,3,1,Mar,1,Tuesday,6,True,No Discount,31.58
110,US-0064,2020-03-31,2020-04-06,Standard Class,CG-00123,Customer 123,Consumer,United States,Pennsylvania,Pennsylvania,72722,East,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,10.23,1,0.1,0.62,2020,3,1,Mar,1,Tuesday,6,True,Low (0-10%),6.06
111,US-0577,2020-03-31,2020-04-06,Standard Class,CG-00134,Customer 134,Consumer,United States,New Jersey,New Jersey,79615,East,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,944.73,2,0.1,368.1,2020,3,1,Mar,1,Tuesday,6,True,Low (0-10%),38.96
112,US-0064,2020-03-31,2020-04-06,Standard Class,CG-00123,Customer 123,Consumer,United States,Pennsylvania,Pennsylvania,14847,East,FUR-TEC-0074,Technology,Copiers,Copiers Model 4,11257.86,3,0.1,4257.22,2020,3,1,Mar,1,Tuesday,6,True,Low (0-10%),37.82
113,US-0817,2020-04-01,2020-04-04,Second Class,CG-00177,Customer 177,Consumer,United States,New York,New York,59958,East,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,13.69,2,0.1,1.36,2020,4,2,Apr,2,Wednesday,3,True,Low (0-10%),9.93
114,US-0817,2020-04-01,2020-04-04,Second Class,CG-00177,Customer 177,Consumer,United States,New York,New York,35480,East,FUR-TEC-0085,Technology,Phones,Phones Model 5,310.89,1,0.1,114.37,2020,4,2,Apr,2,Wednesday,3,True,Low (0-10%),36.79
115,US-0964,2020-04-01,2020-04-05,Second Class,CG-00243,Customer 243,Consumer,United States,Michigan,Michigan,11111,Central,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,8.04,1,0.05,0.6,2020,4,2,Apr,2,Wednesday,4,True,Low (0-10%),7.46
116,US-0887,2020-04-01,2020-04-06,Standard Class,CG-00029,Customer 29,Home Office,United States,Georgia,Georgia,27590,South,FUR-OFF-0025,Office Supplies,Appliances,Appliances Model 5,1159.84,4,0.0,210.82,2020,4,2,Apr,2,Wednesday,5,True,No Discount,18.18
117,US-1075,2020-04-02,2020-04-09,Standard Class,CG-00316,Customer 316,Consumer,United States,Arizona,Arizona,75461,West,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,7.61,1,0.0,2.6,2020,4,2,Apr,3,Thursday,7,True,No Discount,34.17
118,US-0739,2020-04-03,2020-04-04,Same Day,CG-00302,Customer 302,Home Office,United States,Georgia,Georgia,83537,South,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,14.46,2,0.05,4.73,2020,4,2,Apr,4,Friday,1,True,Low (0-10%),32.71
119,US-0739,2020-04-03,2020-04-04,Same Day,CG-00302,Customer 302,Home Office,United States,Georgia,Georgia,13251,South,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,1001.67,2,0.0,164.8,2020,4,2,Apr,4,Friday,1,True,No Discount,16.45
120,US-0213,2020-04-04,2020-04-08,Second Class,CG-00025,Customer 25,Home Office,United States,Minnesota,Minnesota,82465,Central,FUR-OFF-0044,Office Supplies,Fasteners,Fasteners Model 4,9.18,1,0.0,2.98,2020,4,2,Apr,5,Saturday,4,True,No Discount,32.46
121,US-0213,2020-04-04,2020-04-08,Second Class,CG-00025,Customer 25,Home Office,United States,Minnesota,Minnesota,39427,Central,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,942.71,3,0.2,155.85,2020,4,2,Apr,5,Saturday,4,True,Medium (10-30%),16.53
122,US-0213,2020-04-04,2020-04-08,Second Class,CG-00025,Customer 25,Home Office,United States,Minnesota,Minnesota,51934,Central,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,218.37,1,0.1,80.03,2020,4,2,Apr,5,Saturday,4,True,Low (0-10%),36.65
123,US-0213,2020-04-04,2020-04-08,Second Class,CG-00025,Customer 25,Home Office,United States,Minnesota,Minnesota,84912,Central,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,105.19,1,0.0,1.68,2020,4,2,Apr,5,Saturday,4,True,No Discount,1.6
124,US-0712,2020-04-05,2020-04-08,First Class,CG-00296,Customer 296,Consumer,United States,New Jersey,New Jersey,89205,East,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,1.11,1,0.15,0.34,2020,4,2,Apr,6,Sunday,3,True,Medium (10-30%),30.63
125,US-1017,2020-04-05,2020-04-06,Same Day,CG-00390,Customer 390,Corporate,United States,New York,New York,52844,East,FUR-OFF-0045,Office Supplies,Fasteners,Fasteners Model 5,5.66,2,0.15,0.57,2020,4,2,Apr,6,Sunday,1,True,Medium (10-30%),10.07
126,US-0727,2020-04-07,2020-04-08,First Class,CG-00225,Customer 225,Corporate,United States,Tennessee,Tennessee,69394,South,FUR-TEC-0078,Technology,Machines,Machines Model 3,629.46,2,0.0,220.59,2020,4,2,Apr,1,Tuesday,1,True,No Discount,35.04
127,US-0265,2020-04-10,2020-04-12,First Class,CG-00064,Customer 64,Home Office,United States,Florida,Florida,99764,South,FUR-OFF-0057,Office Supplies,Storage,Storage Model 2,16.17,1,0.1,1.97,2020,4,2,Apr,4,Friday,2,True,Low (0-10%),12.18
128,US-0265,2020-04-10,2020-04-12,First Class,CG-00064,Customer 64,Home Office,United States,Florida,Florida,50756,South,FUR-TEC-0078,Technology,Machines,Machines Model 3,314.73,1,0.0,147.98,2020,4,2,Apr,4,Friday,2,True,No Discount,47.02
129,US-0265,2020-04-10,2020-04-12,First Class,CG-00064,Customer 64,Home Office,United States,Florida,Florida,27614,South,FUR-OFF-0057,Office Supplies,Storage,Storage Model 2,17.96,1,0.0,2.49,2020,4,2,Apr,4,Friday,2,True,No Discount,13.86
130,US-0479,2020-04-10,2020-04-15,Standard Class,CG-00386,Customer 386,Corporate,United States,Connecticut,Connecticut,49117,East,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,672.4,2,0.3,69.6,2020,4,2,Apr,4,Friday,5,True,Medium (10-30%),10.35
131,US-0479,2020-04-10,2020-04-15,Standard Class,CG-00386,Customer 386,Corporate,United States,Connecticut,Connecticut,97424,East,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,31.62,1,0.0,15.29,2020,4,2,Apr,4,Friday,5,True,No Discount,48.36
132,US-0502,2020-04-13,2020-04-18,Standard Class,CG-00111,Customer 111,Corporate,United States,California,California,87693,West,FUR-OFF-0044,Office Supplies,Fasteners,Fasteners Model 4,7.81,1,0.15,0.53,2020,4,2,Apr,0,Monday,5,True,Medium (10-30%),6.79
133,US-0836,2020-04-16,2020-04-19,Second Class,CG-00243,Customer 243,Consumer,United States,Michigan,Michigan,71220,Central,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,15.23,2,0.1,3.99,2020,4,2,Apr,3,Thursday,3,True,Low (0-10%),26.2
134,US-0836,2020-04-16,2020-04-19,Second Class,CG-00243,Customer 243,Consumer,United States,Michigan,Michigan,42102,Central,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,27.64,1,0.0,3.94,2020,4,2,Apr,3,Thursday,3,True,No Discount,14.25
135,US-0836,2020-04-16,2020-04-19,Second Class,CG-00243,Customer 243,Consumer,United States,Michigan,Michigan,87677,Central,FUR-TEC-0066,Technology,Accessories,Accessories Model 1,167.38,1,0.0,72.89,2020,4,2,Apr,3,Thursday,3,True,No Discount,43.55
136,US-0836,2020-04-16,2020-04-19,Second Class,CG-00243,Customer 243,Consumer,United States,Michigan,Michigan,40973,Central,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,1399.26,2,0.0,254.63,2020,4,2,Apr,3,Thursday,3,True,No Discount,18.2
137,US-0741,2020-04-18,2020-04-20,Same Day,CG-00255,Customer 255,Consumer,United States,Oregon,Oregon,25765,West,FUR-TEC-0080,Technology,Machines,Machines Model 5,872.04,2,0.0,130.58,2020,4,2,Apr,5,Saturday,2,True,No Discount,14.97
138,US-0389,2020-04-20,2020-04-24,Second Class,CG-00350,Customer 350,Corporate,United States,Colorado,Colorado,55519,West,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,61.74,2,0.15,8.08,2020,4,2,Apr,0,Monday,4,True,Medium (10-30%),13.09
139,US-0452,2020-04-21,2020-04-28,Standard Class,CG-00267,Customer 267,Corporate,United States,Ohio,Ohio,53499,Central,FUR-TEC-0067,Technology,Accessories,Accessories Model 2,101.74,2,0.0,50.75,2020,4,2,Apr,1,Tuesday,7,True,No Discount,49.88
140,US-0471,2020-04-21,2020-04-22,First Class,CG-00264,Customer 264,Consumer,United States,Massachusetts,Massachusetts,75622,East,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,75.76,2,0.0,13.03,2020,4,2,Apr,1,Tuesday,1,True,No Discount,17.2
141,US-0452,2020-04-21,2020-04-28,Standard Class,CG-00267,Customer 267,Corporate,United States,Ohio,Ohio,37770,Central,FUR-OFF-0026,Office Supplies,Art,Art Model 1,34.28,1,0.15,10.43,2020,4,2,Apr,1,Tuesday,7,True,Medium (10-30%),30.43
142,US-0572,2020-04-21,2020-04-22,First Class,CG-00258,Customer 258,Home Office,United States,Indiana,Indiana,60768,Central,FUR-TEC-0074,Technology,Copiers,Copiers Model 4,8339.15,2,0.0,1898.35,2020,4,2,Apr,1,Tuesday,1,True,No Discount,22.76
143,US-0452,2020-04-21,2020-04-28,Standard Class,CG-00267,Customer 267,Corporate,United States,Ohio,Ohio,49992,Central,FUR-TEC-0080,Technology,Machines,Machines Model 5,436.02,1,0.0,76.09,2020,4,2,Apr,1,Tuesday,7,True,No Discount,17.45
144,US-0452,2020-04-21,2020-04-28,Standard Class,CG-00267,Customer 267,Corporate,United States,Ohio,Ohio,11800,Central,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,20.74,4,0.05,6.08,2020,4,2,Apr,1,Tuesday,7,True,Low (0-10%),29.32
145,US-0321,2020-04-25,2020-04-30,Standard Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,57013,Central,FUR-TEC-0084,Technology,Phones,Phones Model 4,331.14,3,0.0,42.68,2020,4,2,Apr,5,Saturday,5,True,No Discount,12.89
146,US-0321,2020-04-25,2020-04-30,Standard Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,36738,Central,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,611.03,2,0.1,-14.78,2020,4,2,Apr,5,Saturday,5,False,Low (0-10%),-2.42
147,US-0321,2020-04-25,2020-04-30,Standard Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,18130,Central,FUR-OFF-0051,Office Supplies,Paper,Paper Model 1,77.87,2,0.0,26.86,2020,4,2,Apr,5,Saturday,5,True,No Discount,34.49
148,US-0321,2020-04-25,2020-04-30,Standard Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,90754,Central,FUR-OFF-0021,Office Supplies,Appliances,Appliances Model 1,1136.27,3,0.0,331.12,2020,4,2,Apr,5,Saturday,5,True,No Discount,29.14
149,US-0127,2020-04-25,2020-05-01,Standard Class,CG-00306,Customer 306,Consumer,United States,California,California,51799,West,FUR-OFF-0022,Office Supplies,Appliances,Appliances Model 2,372.34,4,0.15,51.03,2020,4,2,Apr,5,Saturday,6,True,Medium (10-30%),13.71
150,US-0321,2020-04-25,2020-04-30,Standard Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,39400,Central,FUR-TEC-0074,Technology,Copiers,Copiers Model 4,13342.64,4,0.2,3297.21,2020,4,2,Apr,5,Saturday,5,True,Medium (10-30%),24.71
151,US-0483,2020-04-29,2020-05-06,Standard Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,73394,West,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,72.64,2,0.0,5.7,2020,4,2,Apr,2,Wednesday,7,True,No Discount,7.85
152,US-0483,2020-04-29,2020-05-06,Standard Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,44034,West,FUR-OFF-0028,Office Supplies,Art,Art Model 3,53.47,2,0.05,8.8,2020,4,2,Apr,2,Wednesday,7,True,Low (0-10%),16.46
153,US-0483,2020-04-29,2020-05-06,Standard Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,56380,West,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,9.28,2,0.15,1.93,2020,4,2,Apr,2,Wednesday,7,True,Medium (10-30%),20.8
154,US-0483,2020-04-29,2020-05-06,Standard Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,83745,West,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,128.8,4,0.15,10.81,2020,4,2,Apr,2,Wednesday,7,True,Medium (10-30%),8.39
155,US-0483,2020-04-29,2020-05-06,Standard Class,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,47642,West,FUR-OFF-0061,Office Supplies,Supplies,Supplies Model 1,27.9,3,0.15,9.61,2020,4,2,Apr,2,Wednesday,7,True,Medium (10-30%),34.44
156,US-0609,2020-04-29,2020-05-05,Standard Class,CG-00280,Customer 280,Corporate,United States,Colorado,Colorado,16932,West,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,392.8,1,0.0,20.11,2020,4,2,Apr,2,Wednesday,6,True,No Discount,5.12
157,US-0609,2020-04-29,2020-05-05,Standard Class,CG-00280,Customer 280,Corporate,United States,Colorado,Colorado,16385,West,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,143.95,4,0.05,38.85,2020,4,2,Apr,2,Wednesday,6,True,Low (0-10%),26.99
158,US-0609,2020-04-29,2020-05-05,Standard Class,CG-00280,Customer 280,Corporate,United States,Colorado,Colorado,93394,West,FUR-FUR-0011,Furniture,Tables,Tables Model 1,150.47,1,0.2,30.36,2020,4,2,Apr,2,Wednesday,6,True,Medium (10-30%),20.18
159,US-0141,2020-05-03,2020-05-08,Second Class,CG-00313,Customer 313,Corporate,United States,Washington,Washington,12061,West,FUR-OFF-0030,Office Supplies,Art,Art Model 5,25.52,4,0.1,6.65,2020,5,2,May,6,Sunday,5,True,Low (0-10%),26.06
160,US-0141,2020-05-03,2020-05-08,Second Class,CG-00313,Customer 313,Corporate,United States,Washington,Washington,63914,West,FUR-OFF-0064,Office Supplies,Supplies,Supplies Model 4,8.67,1,0.15,2.86,2020,5,2,May,6,Sunday,5,True,Medium (10-30%),32.99
161,US-0141,2020-05-03,2020-05-08,Second Class,CG-00313,Customer 313,Corporate,United States,Washington,Washington,46010,West,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,274.96,1,0.3,-15.22,2020,5,2,May,6,Sunday,5,False,Medium (10-30%),-5.54
162,US-0141,2020-05-03,2020-05-08,Second Class,CG-00313,Customer 313,Corporate,United States,Washington,Washington,12246,West,FUR-OFF-0027,Office Supplies,Art,Art Model 2,26.57,2,0.05,8.56,2020,5,2,May,6,Sunday,5,True,Low (0-10%),32.22
163,US-0705,2020-05-04,2020-05-08,Second Class,CG-00006,Customer 6,Home Office,United States,Massachusetts,Massachusetts,25327,East,FUR-OFF-0037,Office Supplies,Envelopes,Envelopes Model 2,10.73,2,0.1,2.13,2020,5,2,May,0,Monday,4,True,Low (0-10%),19.85
164,US-0705,2020-05-04,2020-05-08,Second Class,CG-00006,Customer 6,Home Office,United States,Massachusetts,Massachusetts,94974,East,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,26.46,2,0.05,7.19,2020,5,2,May,0,Monday,4,True,Low (0-10%),27.17
165,US-0256,2020-05-06,2020-05-13,Standard Class,CG-00353,Customer 353,Corporate,United States,Arizona,Arizona,39820,West,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,12.93,2,0.15,1.67,2020,5,2,May,2,Wednesday,7,True,Medium (10-30%),12.92
166,US-0256,2020-05-06,2020-05-13,Standard Class,CG-00353,Customer 353,Corporate,United States,Arizona,Arizona,80968,West,FUR-OFF-0041,Office Supplies,Fasteners,Fasteners Model 1,1.99,1,0.05,0.27,2020,5,2,May,2,Wednesday,7,True,Low (0-10%),13.57
167,US-0226,2020-05-06,2020-05-07,First Class,CG-00375,Customer 375,Corporate,United States,Wisconsin,Wisconsin,99952,Central,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,13.56,3,0.05,4.33,2020,5,2,May,2,Wednesday,1,True,Low (0-10%),31.93
168,US-0117,2020-05-06,2020-05-09,First Class,CG-00375,Customer 375,Corporate,United States,Wisconsin,Wisconsin,53007,Central,FUR-OFF-0062,Office Supplies,Supplies,Supplies Model 2,16.48,2,0.0,5.74,2020,5,2,May,2,Wednesday,3,True,No Discount,34.83
169,US-0980,2020-05-07,2020-05-08,Same Day,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,99610,West,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,242.64,1,0.0,112.12,2020,5,2,May,3,Thursday,1,True,No Discount,46.21
170,US-1085,2020-05-07,2020-05-12,Standard Class,CG-00287,Customer 287,Consumer,United States,Washington,Washington,14634,West,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,32.99,2,0.15,4.02,2020,5,2,May,3,Thursday,5,True,Medium (10-30%),12.19
171,US-1085,2020-05-07,2020-05-12,Standard Class,CG-00287,Customer 287,Consumer,United States,Washington,Washington,64557,West,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,39.28,1,0.0,12.29,2020,5,2,May,3,Thursday,5,True,No Discount,31.29
172,US-1085,2020-05-07,2020-05-12,Standard Class,CG-00287,Customer 287,Consumer,United States,Washington,Washington,20563,West,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,839.76,2,0.2,315.84,2020,5,2,May,3,Thursday,5,True,Medium (10-30%),37.61
173,US-0980,2020-05-07,2020-05-08,Same Day,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,17088,West,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,2624.25,5,0.0,760.09,2020,5,2,May,3,Thursday,1,True,No Discount,28.96
174,US-0980,2020-05-07,2020-05-08,Same Day,CG-00228,Customer 228,Consumer,United States,Colorado,Colorado,93320,West,FUR-TEC-0085,Technology,Phones,Phones Model 5,690.87,2,0.0,95.41,2020,5,2,May,3,Thursday,1,True,No Discount,13.81
175,US-0711,2020-05-10,2020-05-15,Standard Class,CG-00078,Customer 78,Consumer,United States,Florida,Florida,73748,South,FUR-OFF-0036,Office Supplies,Envelopes,Envelopes Model 1,12.51,1,0.0,4.21,2020,5,2,May,6,Sunday,5,True,No Discount,33.65
176,US-0711,2020-05-10,2020-05-15,Standard Class,CG-00078,Customer 78,Consumer,United States,Florida,Florida,56562,South,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,296.2,1,0.0,118.65,2020,5,2,May,6,Sunday,5,True,No Discount,40.06
177,US-0812,2020-05-11,2020-05-14,First Class,CG-00291,Customer 291,Consumer,United States,Georgia,Georgia,15122,South,FUR-OFF-0029,Office Supplies,Art,Art Model 4,53.82,2,0.15,18.04,2020,5,2,May,0,Monday,3,True,Medium (10-30%),33.52
178,US-0812,2020-05-11,2020-05-14,First Class,CG-00291,Customer 291,Consumer,United States,Georgia,Georgia,74350,South,FUR-FUR-0012,Furniture,Tables,Tables Model 2,2722.07,2,0.3,25.48,2020,5,2,May,0,Monday,3,True,Medium (10-30%),0.94
179,US-0812,2020-05-11,2020-05-14,First Class,CG-00291,Customer 291,Consumer,United States,Georgia,Georgia,94711,South,FUR-TEC-0080,Technology,Machines,Machines Model 5,1308.06,3,0.0,582.71,2020,5,2,May,0,Monday,3,True,No Discount,44.55
180,US-0765,2020-05-13,2020-05-20,Standard Class,CG-00139,Customer 139,Consumer,United States,Massachusetts,Massachusetts,35146,East,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,507.4,4,0.1,22.78,2020,5,2,May,2,Wednesday,7,True,Low (0-10%),4.49
181,US-0765,2020-05-13,2020-05-20,Standard Class,CG-00139,Customer 139,Consumer,United States,Massachusetts,Massachusetts,98832,East,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,34.08,3,0.0,8.57,2020,5,2,May,2,Wednesday,7,True,No Discount,25.15
182,US-0765,2020-05-13,2020-05-20,Standard Class,CG-00139,Customer 139,Consumer,United States,Massachusetts,Massachusetts,99218,East,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,2.49,2,0.05,0.55,2020,5,2,May,2,Wednesday,7,True,Low (0-10%),22.09
183,US-0468,2020-05-15,2020-05-21,Standard Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,63066,South,FUR-FUR-0013,Furniture,Tables,Tables Model 3,5408.06,4,0.2,31.23,2020,5,2,May,4,Friday,6,True,Medium (10-30%),0.58
184,US-0468,2020-05-15,2020-05-21,Standard Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,59856,South,FUR-OFF-0028,Office Supplies,Art,Art Model 3,71.76,3,0.15,9.62,2020,5,2,May,4,Friday,6,True,Medium (10-30%),13.41
